,id,name,surname,birthdate,deathdate,nationality,artist,complete_name,entity_name
205,854e815f-ce53-4085-a74d-4bb6fc4e1459,Isom David,Innis,1988-01-07,,US,7gP3bB2nilZXLfPHJhMdvc,Isom David Innis,Isom Innis
206,Q5511893,Gerald Earl,Gillum,1989-05-24,,US,02kJSzxNuaWGqwubyUba0Z,Gerald Earl Gillum,G-Eazy
207,Q26435713,Marc,E. Bassy,1987-04-09,,US,3tQx1LPXbsYjE9VwN1Peaa,,Marc E. Bassy
208,Q57586116,DJ,Esco,1990-12-31,,,2J0JN7EFN10G1Tty6hX0AN,,DJ Esco
209,Q18044284,Jonathan David,Bellion,1990-12-26,,US,50JJSqHUf2RQ9xsHs0KMHg,Jonathan David Bellion,Jon Bellion
210,Q204019,Maya,Arulpragasam,1975-07-18,,LK,0QJIPDAEDILuo8AIq3pMuU,,M.I.A.
211,Q15869,Farrokh Freddie,Bulsara Mercury,1946-09-05,1991-11-24,GB,1dfeR4HaWDbWqFHLkxsg1d,Farrokh Bulsara,Freddie Mercury
212,Q15873,Brian Harold,May,1947-07-19,,GB,1dfeR4HaWDbWqFHLkxsg1d,Brian Harold May,Brian May
213,Q15880,Roger,Taylor,1949-07-26,,GB,1dfeR4HaWDbWqFHLkxsg1d,Roger Meddows Taylor,Roger Taylor
214,Q192103,John Richard John,Deacon,1951-08-19,,GB,1dfeR4HaWDbWqFHLkxsg1d,John Richard Deacon,John Deacon
215,Q21621919,Austin Richard,Post,1995-07-04,,US,246dkjvS1zLTtiykXe5h60,Austin Richard Post,Post Malone
216,Q22005867,Dieuson,Octave,1997-06-11,,US,46SHBwWsqBkxI7EeeBEQG7,Dieuson Octave,Kodak Black
217,Q28155029,Rakim Hasheem,Allen,1991-12-09,,US,21WS9wngs9AqFckK7yYJPM,Rakim Hasheem Allen,PnB Rock
218,Q21066641,Bryson,Tiller,1993-01-02,,US,2EMAnMvWE2eb56ToJVfCWs,,Bryson Tiller
219,Q30501760,Ugly,God,1996-09-19,,US,3Fdm9TFJQCLmC3AWMuGExi,,Ugly God
220,Q1166988,Daryl Franklin,Hohl Hall,1946-10-11,,US,77tT1kLj6mCWtFNqiOmP9H,,Daryl Hall
221,Q326383,John William,Oates,1949-04-07,,US,77tT1kLj6mCWtFNqiOmP9H,,John Oates
222,Q4038837,Harley Edward,Streten,1991-11-05,,AU,6nxWCVXbOlEVRexSbLsTer,Harley Edward Streten,Flume
223,Q6347342,Alessia,De Gasperis Brigante,1990-03-17,,CA,6xHUXzrfhFgnIv86EBR3Ml,Alessia De Gasperis-Brigante,Kai
224,Q30068135,Tom,Zanetti,1989-07-02,,,73Msd8rknjBghcGQiZ1mgh,,Tom Zanetti
225,Q3461129,Sadie,Ama,1987-08-19,,GB,71THa7IZ29vVj9shu4DeyC,,Sadie Ama
226,21032561-1973-4bda-9a25-d89cd8ef8541,Christian Lars,Karlsson,1976,,SE,4sTQVOfp9vEMCemLw50sbu,Christian Lars Karlsson,Christian Karlsson
227,Q15978832,Linus,Eklöw,1979-08-29,,SE,4sTQVOfp9vEMCemLw50sbu,,Style of Eye
228,5b84fd7b-ec32-4438-b9ed-b84e02f2d249,Carli,,,,SE,4sTQVOfp9vEMCemLw50sbu,,Carli
229,Q5897888,Hook,N Sling,,,AU,3iN9k8uvm4WrgdlOigOH8D,,Hook N Sling
230,Q16995320,,Jones,1987-07-25,,GB,4Q6nIcaBED8qUel8bBx6Cr,Timucin Fabian Kwong Wah Aluo,Jax Jones
231,Q5084390,Charlotte Emma,Aitchison,1992-08-02,,GB,25uiPmTg16RbhZWAqwLBy5,Charlotte Emma Aitchison,Charli XCX
232,Q21714945,Louisa,Johnson,1998-01-11,,GB,5IHqlcCbQkyhWl0KmIwgeq,,Louisa Johnson
233,Q309697,Brandon,Flowers,1981-06-21,,US,0C0XlULifJtAgn6ZNCW2eu,,Brandon Flowers
234,Q2312688,David,Keuning,1976-03-28,,US,0C0XlULifJtAgn6ZNCW2eu,,Dave Keuning
235,Q181280,Ronnie,Vannucci,1976-02-15,,US,0C0XlULifJtAgn6ZNCW2eu,,Ronnie Vannucci
236,Q20685460,Calum,Scott,1988-10-12,,GB,6ydoSd3N2mwgwBHtF6K7eX,,Calum Scott
237,Q21914464,Dua,Lipa,1995-08-22,,GB,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,Dua Lipa
238,Q21621971,Alexander George Edward,Crossan,1996-04-05,,GB,5Q81rlcTFh3k6DQJXPdsot,Alexander George Edward Crossan,Mura Masa
239,Q129910,Rakim,Mayers,1988-10-03,,US,13ubrt8QOOCPljQ2FL1Kca,Rakim Athelaston Mayers,A$AP Rocky
240,Q6716905,MNEK,,1994-11-09,,GB,7uMh23xWiuR7zsNkuNcm2G,,MNEK
241,Q273055,Robert Sylvester,Kelly,1967-01-08,,US,2mxe0TnaNL039ysAj51xPQ,Robert Sylvester Kelly,R. Kelly
242,Q130311,George,Michael Panayiotou,1963-06-25,2016-12-25,GB,19ra5tSw0tWufvUp8GotLo,Γεώργιος Κυριάκος Παναγιώτου,George Michael
243,Q5560289,Nathaniel,Thompson,1983-05-11,,GB,3S0tlB4fE7ChxI2pWz8Xip,Nathaniel Thompson,Giggs
244,Q5293828,Donae'o,,1901,,GB,3xcx9CcYTM4M1890B8o9Bp,,Donae'o
245,Q714,Stevland,Hardaway Judkins Morris,1950-05-13,,US,7guDJrEfX3qb6FEbdPA5qi,Stevland Hardaway Judkins,Stevie Wonder
246,Q30122089,John,Gibbons,,,,72luDUYRlE8N8lPSgyhiwo,,John Gibbons
247,Q46321,Patrick,Chukwuemeka Okogwu,1988-11-07,,GB,0Tob4H0FLtEONHU1MjpUEp,Patrick Chukwuemeka Okogwu,Tinie Tempah
248,Q61669146,Yuki,Kempees,1986,,NL,4LcUpNlXFEleaLlelmkv2R,,Yuki Kempees
249,Q15838567,Héloïse Adélaïde Christine Chris,Letissier,1988-06-01,,FR,04vj3iPUiVh5melWr0w3xT,Héloïse Adélaïde Letissier,Christine and the Queens
250,Q68110339,Maria Emilia,Mernes,1996-10-29,,AR,5KQX0Ui06LVm6PApyicRFK,,Emilia Mernes
251,Q37944025,Jesús,,,,,5NS0854TqZQVoRmJKSWtFZ,,Chino
252,Q37944034,Nacho,,,,,5NS0854TqZQVoRmJKSWtFZ,,Nacho
253,Q25471307,Thalia,,1996-12-22,,ID,23wEWD21D4TPYiJugoXmYb,,Thalia
254,Q27950831,Charly,Black,1980-04-06,,JM,5sK8BsvyDl4TFA6KaBf8or,,Charly Black
255,Q73043378,Juan,David Castaño El Llane,1990-01-20,,,4bw2Am3p9ji3mYsXNXtQcd,,Juan David Castaño El Llane
256,Q5764536,Chano,Charpentier,1981-09-23,,AR,14lvrkdaXxggonwjKZpePM,,Chano Charpentier
257,Q187844,Armando Christian,Pérez,1981-01-15,,US,0TnOYISbd1XYRBk9myaseg,Armando Christian Pérez,Pitbull
258,Q955032,Llandel,Veguilla Malavé,1978-01-14,,PR,0eHQ9o50hj6ZDNBt6Ys1sD,Llandel Veguilla Malavé,Yandel
259,Q28518886,Ramón,Lavado Martínez,1986-02-08,,CU,1xFn1xod58AGaSZjrxdiXA,Ramón Lavado Martínez,El Chacal
260,28da619b-b2ac-4914-bc76-380d5c64c923,Yosdani Jacob,Carmenates,,,CU,2cy1zPcrFcXAJTP0APWewL,Yosdani Jacob Carmenates,Jacob Forever
261,Q26625,Marco Antonio,Muñiz,1968-09-16,,US,4wLXwxDeWQ8mtUIRPxGiD6,Marco Antonio Muñiz Rivera,Marc Anthony
262,Q1135993,José Fernando,Cosculluela,1980-10-15,,PR,00me4Ke1LsvMxt5kydlMyU,José Fernando Cosculluela Suárez,Cosculluela
263,Q10337376,Noriel,Vilela,1936-05-03,1975-01-20,BR,3RtNN1VnooWEn3KQk03DUL,,Noriel Vilela
264,Q53567275,Bryan Robert,Rohena,1998-04-05,,PR,6w9ToX5slZ4uIdmD17hJ3c,Bryant Myers,Bryant Myers
265,Q310539,William,Landron,1978-02-10,,PR,33ScadVnbm2X8kkUqOkC6Z,,Don Omar
266,Q43189,Juan Esteban,Aristizábal,1972-08-09,,CO,0UWZUmn7sybxMCqrw9tGa7,Juan Esteban Aristizábal Vásquez,Juanes
267,Q432602,David Kent,Hidalgo,1954-10-06,,US,7d1kmnhwauydKmuAvjgQrH,,David Hidalgo
268,Q1150769,César,,1954-09-26,,US,7d1kmnhwauydKmuAvjgQrH,,Cesar Rosas
269,Q2346849,Steve,Berlin,1955-09-14,,US,7d1kmnhwauydKmuAvjgQrH,,Steve Berlin
270,Q12065632,Louie,Pérez,1953-01-29,,US,7d1kmnhwauydKmuAvjgQrH,,Louie Pérez
271,Q5162569,Conrad,Lozano,1951-03-21,,US,7d1kmnhwauydKmuAvjgQrH,,Conrad Lozano
272,Q69819294,Jesús Alberto,Navarro,1986,,MX,0vR2qb8m9WHeZ5ByCbimq2,Jesús Alberto Navarro Rosas,Jesús Navarro
273,Q69816252,Julio,Ramírez,1987-12-17,,MX,0vR2qb8m9WHeZ5ByCbimq2,Julio Ramírez Eguía,Julio Ramírez
274,Q60968923,Gilberto,Marín,1983,,MX,0vR2qb8m9WHeZ5ByCbimq2,Gilberto Marín Espinoza,Bibi Marín
275,Q1374560,Nicky,Jam,1981-03-17,,US,1SupJlEpv7RS2tPNRaHViT,,Nicky Jam
276,Q5932808,Joey,Montana,1982-05-03,,PA,3ATyg4fGC9F8trfb0GRWmX,,Joey Montana
277,Q5436372,Farruko,,1991-05-02,,PR,329e4yvIujISKGKz1BZZbO,,Farruko
278,Q741513,Ky-Mani,Marley,1976-02-26,,JM,1XTGADISSMRf8B4TcVGYUC,,Ky-Mani Marley
279,Q100977426,Ezequiel Iván,,1987-05-23,,AR,3ucYybVr1mTuB04HtoBDCc,,El Polaco
280,4acd3e60-db1d-45ff-ae06-6e9b815f25b5,Alejandro,Rengifo Pérez,1993-09-03,,CO,5DUlefCLzVRzNWaNURTFpK,Alejandro Rengifo Pérez,Cali
281,a549fc09-3610-46d8-b536-936cf10e7f84,Mauricio,Rengifo Pérez,1988-10-15,,CO,5DUlefCLzVRzNWaNURTFpK,Mauricio Rengifo Pérez,Mauricio Rengifo
282,Q2017399,Omar,Manzanares,1976-10-16,,CU,3IzFiozYX6N0Qoz0drX8w8,,Yotuel Romero
283,Q5057106,Cédric,DePasquale,1979-06-07,,FR,4Wjf8diP59VmPG7fi4y724,Cédric DePasquale,Cedric Gervais
284,Q512975,Christopher Kevin,Willis,1969-02-26,,US,2qSEpijpT3YSXgxcXac1ly,Christopher Kevin Willis,Chris Willis
285,Q3087850,Juan Manuel,Magán,1978-09-30,,ES,1ackd5XprZEkH3McKbQD51,Juan Manuel Magán González,Juan Magán
286,Q3265183,Luciana,Caporaso,1973-06-23,,GB,4ugGMtXC28CVR5hlYJy9wV,Luciana Caporaso,Luciana Caporaso
287,Q7962743,Wallace,Berman,1926-02-18,1976-02-18,US,3HPOnbuwLP2qlwWQ7cgxYW,,Wallace Berman
288,Q12320236,Johnny,Dynell,,,US,7oCLjINIMWifuknBBsg3CO,,Johnny Dynell
289,Q16942289,Lucas,Sugo,1978-04-15,,UY,0WnP62TjkFfRrt52yE8zcX,,Lucas Sugo
290,Q44333953,Benito Antonio,Martínez,1994-03-10,,PR,4q3ewBCX7sLwd24euuV69X,Benito Antonio Martínez Ocasio,Bad Bunny
291,Q1135754,Cory Cory,Arcangel,1978-05-25,,US,4SsVbpTthjScTS7U2hmr1X,,Cory Arcangel
292,Q16221464,Edwin Laureano,Rosa,1981-10-15,,PR,12vb80Km0Ew53ABfJOepVz,,Ñengo Flow
293,Q51901916,Luian,Malavé Nieves,1990-07-01,,PR,64aJYyrXljOodnUG6jvhRD,Luian Malavé Nieves,DJ Luian
294,Q5654923,Abel,Pintos,1984-05-01,,AR,6HTUcOExehqydqa7C3usAa,,Abel Pintos
295,Q632239,Carlos,Baute,1974-03-08,,VE,3smfreCkyJt7bShaTYpG77,,Carlos Baute
296,Q66013768,David,Rodríguez,1950,,AR,1qoJTYkRvsRJMTOxnUnpNW,,Papichamp
297,Q19204701,Kevin Ronny,Roldán,1993-03-08,,CO,1RBzGO6Nm3uyhUSxP7EDWO,Ronny Kevin Roldán Velasco,Kevin Roldán
298,395ad460-4f06-4aba-bebd-22ac99b82600,Edgar,Wilmer Semper-Vargas,,,PR,2T1aUibqR2QC2sINIDQOAK,,Edgar Wilmer Semper-Vargas
299,325ff0e9-6531-48d7-b454-0ea9ab5cd7dc,Xavier,Alexis Semper-Vargas,,,PR,2T1aUibqR2QC2sINIDQOAK,,Xavier Alexis Semper-Vargas
300,Q17620485,Hiram David,Santos,1944-04-27,,PR,77GVmrLGuxNEvj2ibvT62v,Hiram David Santos Rojas,Luigi 21 Plus
301,Q491583,Martin Lee,Gore,1961-07-23,,GB,1Q257Q8HvFsbM8ZCyoQbC6,,Martin Gore
302,Q12176732,Javier,Domínguez Gregorio,1973-08-31,,ES,4Rt3IAHzQThxacUz1hePkg,Javier Domínguez Gregorio,Zeta
303,Q105558,Mark,Ćwiertniak,1983-01-11,,DE,7qXzy6c5RWT0XlVQcOBIDG,Mark Ćwiertnia,Mark Forster
304,Q15263356,Frans,Zimmer,1985-06-05,,DE,61ipISvUVa5LkJlKZnm3Oo,,Alle Farben
305,Q18857432,Felix,De Laet,1993-11-30,,BE,7f5Zgnp2spUuuzKplmRkt7,Felix De Laet,Lost Frequencies
306,Q26097585,Alma-Sofia,Miettinen,1996-01-17,,FI,6c0mTNAxJxlp9HpKTUZwA8,Alma-Sofia Miettinen,Alma
307,Q17325633,Paul,Pizzera,1988-07-17,,AT,355ClqG0dW1RFLQ2kXloTp,,Paul Pizzera
308,Q24278944,Otto,Jaus,1983,,AT,355ClqG0dW1RFLQ2kXloTp,,Otto Jaus
309,Q18943660,Felix,Jähn,1994-08-28,,DE,4bL2B6hmLlMWnUEZnorEtG,Felix Jähn,Felix Jaehn
310,Q2662960,Bonez,MC,1985-12-23,,DE,1aS5tqEs9ci5P9KD9tZWa6,,Bonez MC
311,Q2123936,Raphael,Ragucci,1984-06-04,,AT,0Dvx6p8JDyzeOPGmaCIH1L,Raphael Ragucci,RAF Camora
312,Q1378643,Maxwell,,1973-05-23,,US,0b62itBWBdLgiecXjXCqKC,,Maxwell
313,Q1718466,Hüseyin,Kökseçen,1988-01-26,,DE,5p7mWeX4RlvqBCxylfiXdE,Hüseyin Kökseçen,KC Rebell
314,019e36fe-f3ff-4ca8-b6a8-e1af001f7558,,Kolja Scholz,,,,6ihLfpY3cmdGyWEnItn30w,,Keule
315,edc8a210-fe37-4e28-83b7-03cdbb72f3c6,Mike,,,,,6ihLfpY3cmdGyWEnItn30w,,Mike
316,027c518c-0eae-4259-a9ac-3591c83c6000,,Daniel Schneider,,,,6ihLfpY3cmdGyWEnItn30w,,Shneezin
317,929d365b-cffb-406c-814f-9d95158d11c0,,Jakob Epifanov,,,DE,6ihLfpY3cmdGyWEnItn30w,,Voddi
318,Q63015702,Matt,Sallee,1994,,,26AHtbjWKiwYzsoGoUZq53,,Matt Sallee
319,Q23009146,Scott,Hoying,1991-09-17,,US,26AHtbjWKiwYzsoGoUZq53,,Scott Hoying
320,Q18921804,Mitch,Grassi,1992-07-24,,US,26AHtbjWKiwYzsoGoUZq53,,Mitch Grassi
321,Q22912313,Kirstin,Maldonado,1992-05-16,,US,26AHtbjWKiwYzsoGoUZq53,,Kirstin Maldonado
322,Q16232328,Kevin,Olusola,1988-10-05,,US,26AHtbjWKiwYzsoGoUZq53,,Kevin Olusola
323,Q29635010,Avi,Kaplan,1989-04-17,,US,26AHtbjWKiwYzsoGoUZq53,,Avi Kaplan
324,Q22314878,Emily,Warren,1992-08-25,,US,1oKdM70mJD8VvDOTKeS8t1,,Emily Warren
325,Q17322517,James,Hersey,1988-07-15,,US,0lzV2CiahHRiGd6qpADtPS,,James Hersey
326,Q25431241,Clemens,Rehbein,1992-11-12,,DE,1hzfo8twXdOegF3xireCYs,,Clemens Rehbein
327,Q30092899,Philipp,Dausch,1992,,DE,1hzfo8twXdOegF3xireCYs,,Philipp Dausch
328,Q49229108,Antonio,Greger,1991-08-21,,,1hzfo8twXdOegF3xireCYs,,Antonio Greger
329,Q22279060,Skizzy,Mars,1993-06-08,,US,00Z3UDoAQwzvGu13HoAM7J,,Skizzy Mars
330,Q15216612,Jasmine Ying,Thompson,2000-11-08,,GB,2TL8gYTNgD6nXkyuUdDrMg,,Jasmine Thompson
331,Q25094096,Mehdi,Benjelloul,1999-11-10,,FR,6gK1Uct5FEdaUWRWpU4Cl2,Mehdi Benjelloun,Petit Biscuit
332,Q19668785,Burak,Yeter,1982-05-05,,TR,4ON1ruy5ijE7ZPQthbrkgI,,Burak Yeter
333,Q66572493,Danelle,Sandoval,1991-07-02,,,7Dz9goFmVZZqvJxZoKg7pF,,Danelle Sandoval
334,Q28376961,Miami,Yacine,1950,,,1XKjtpH5P81gpOXDB91IEB,,Miami Yacine
335,817fe0d8-4f95-4829-92ee-49d1d785b515,David,Labuguen,,,,7hOGhpa8RMSuDOWntGIAJt,,David Labuguen
336,8695232a-7102-4c99-958f-94ac57496cc0,Nate,Esquite,,,,7hOGhpa8RMSuDOWntGIAJt,,Nate Esquite
337,Q115206,Nadia,Mladjao,1979-04-05,,FR,74eY8wbrhhVD7pACbBHwHw,Nadia Mladjao,Imany
338,d5ace799-f69e-4ca7-b05b-796037b0d765,Алексей,Осокин,1979-05-19,,RU,5NW2uPFatEKjZQ5gpWD8HO,,Алексей Осокин
339,06cea3a9-4857-42b2-aba5-a72de577599b,Дмитрий,Филатов,,,,5NW2uPFatEKjZQ5gpWD8HO,,Дмитрий Филатов
340,Q20895739,Jorik,Scholten,1994-10-15,,NL,3AlRiyjMywTVNzTcHbf9QT,Jorik Scholten,Lil' Kleine
341,Q18509148,Ronnie,,1992-04-16,,NL,5eir5zFJpES4j7gsymbVyl,Ronell Langston Plasschaert,Ronnie Flex
342,Q54860670,Dante,Klein,1995-08-29,,NL,1b4DN8Vj0dnj5cceMFsRYN,,Dante Klein
343,Q18162005,Rhodes,,1990,,GB,07FfkbljNIdl45Ijlh1aXS,,Rhodes
344,Q497370,Andreas,Gabalier,1984-11-21,,AT,4rp8rIXbwp93MnStnqDGQD,,Andreas Gabalier
345,Q6456303,Laura,Pergolizzi,1981-03-18,,US,0J7U24vlOOIeMpuaO6Q85A,Laura Pergolizzi,L.P.
346,73da9dd2-03c2-4170-bb51-307f90a2b090,Christopher,Seiler,,,,4PBCFEjR4a3OGdOZ6jeKKM,,Christopher Seiler
347,6ffa4a2f-8516-40e5-9c8c-40998db6db4d,Bernhard,Speer,,,,4PBCFEjR4a3OGdOZ6jeKKM,,Bernhard Speer
348,Q4299814,Andy,Grammer,1983-12-03,,US,2oX42qP5ineK3hrhBECLmj,,Andy Grammer
349,4efae562-1d37-423c-97d0-a9a83fe15727,Adam,Hyde,,,,0UZ1nu3kcdNlCoiKRjmSSY,,Adam Hyde
350,90a33ede-16fc-461f-9f97-1a56fb893ccc,Reuben Leon,Styles-Richards,,,,0UZ1nu3kcdNlCoiKRjmSSY,Reuben Leon Styles-Richards,Reuben Styles
351,Q15080541,Ellinor,Olovsdotter,1985-10-08,,SE,134GdR5tUtxJrf8cpsfpyY,,Elliphant
352,Q15948790,Tove Ebba Elsa,Nilsson,1987-10-29,,SE,4NHQUGzhtTLFvgF5SZesLK,Ebba Tove Elsa Nilsson,Tove Lo
353,Q6000623,Alasdair David George,Murray,1985-09-05,,AU,6NFyaN9PMCDZ3LKxGwHAXt,Alasdair David George Murray,Illy
354,Q4809441,Nick,Littlemore,1978-05-06,,AU,6n28c9qs9hNGriNa72b26u,,Nick Littlemore
355,Q7175724,Peter,Mayes,,,AU,6n28c9qs9hNGriNa72b26u,,Peter Mayes
356,Q18001556,Celia,Pavey,1994-01-23,,AU,5ujrA1eZLDHR7yQ6FZa2qA,,Vera Blue
357,Q23542558,Joel Joël,Adams,1996-12-16,,AU,36jaGQtMj5UWD0eO1fCVdD,,Joel Adams
358,Q263726,Jamie,Smith,1988-10-28,,GB,3iOvXCl6edW5Um0fXEBRXy,Jamie Smith,Jamie xx
359,Q24064084,Romy,Madley-Croft,,,GB,3iOvXCl6edW5Um0fXEBRXy,,Romy Madley-Croft
360,Q22812862,Sophie,Hawley-Weld,,,,586uxXMyD5ObPuzjtrzO1Q,,Sophie Hawley-Weld
361,Q22812864,Tucker,Halpern,,,,586uxXMyD5ObPuzjtrzO1Q,,Tucker Halpern
362,Q22320398,DJ,Next,,,AU,7dlqUnjoF2U2DkNDMhcgG4,,DJ Next
363,Q19666292,Jessica,Cerro,1995-08-14,,AU,1ZcnsSFqWusWlRK01vKE6b,Jessica Alyssa Cerro,Montaigne
364,Q23712919,Tom,Thum,,,,41Sy5j6hSOXJ6Pl1yR296B,,Tom Thum
365,Q822275,Lisa,Origliasso,1984-12-25,,AU,1dIdBZaaHRW2bDTkHNfWln,,Lisa Origliasso
366,Q1100680,Jessica,Origliasso,1984-12-25,,AU,1dIdBZaaHRW2bDTkHNfWln,,Jessica Origliasso
367,Q28530098,Amy Louise,Billings,1986-05-14,,AU,2DORQjKJVYZMx9uu82UGtT,Amy Louise Billings,Amy Shark
368,Q12308641,Dimitri,Vegas,1982-05-16,,BE,73jBynjsVtofjRpdpRAJGk,,Dimitri Vegas
369,Q54573959,Michael,Thivaios,1985-12-03,,BE,73jBynjsVtofjRpdpRAJGk,Michael Thivaios,Like Mike
370,Q533781,Thomas Wesley,Pentz,1978-11-10,,US,5fMUXHkw8R8eOP2RNVYEZX,Thomas Wesley Pentz,Diplo
371,Q44738788,Henri,PFR,1995-09-26,,BE,6n9XmMc3mX18mrTHYOCPIq,,Henri PFR
372,Q109567038,Raphaella,Mazaheri-Asadi,,,,3rJPS8fYBokXpYw1mS9wr0,,Raphaella Mazaheri-Asadi
373,6af722ca-2202-49b5-aa2f-d6dfbcf3e5e6,Yves,Gaillard,,,BE,5Jbg2Yf0WDUTlW5oEMYiUN,,Yves Gaillard
374,Q30524500,Tijs,Vanneste,1979,,BE,5Jbg2Yf0WDUTlW5oEMYiUN,,Tijs Vanneste
375,Q1409153,Regi,Penxten,1976-03-04,,BE,77ehFS1P2bU6Bfcs1qu6Jd,,Regi Penxten
376,Q3236806,Lester,Williams,1920-06-24,1990-11-13,US,3V3FoZVMIZkrolqMyZk2Fd,,Lester Williams
377,Q61859261,Anouk,,1992-12-18,,,1RQ3ZwCNI7KniEKIN5kkio,,Mattn
378,Q273216,Maureen,McGovern,1949-07-27,,US,7wwXA9KhwowtjMA6vUwIY1,,Maureen McGovern
379,Q22930983,Sjoerd,Janssen,1984-04-06,,,3gk0OYeLFWYupGFRHqLSR7,,Sjoerd Janssen
380,Q22909830,Wouter,Janssen,1982,,,3gk0OYeLFWYupGFRHqLSR7,,Wouter Janssen
381,7006bd37-c01d-4716-ab11-6c0044cb197d,Simon,Nuytten,1992-08-05,,BE,3kcwSBHk3lMgHMHuxjJLNZ,,Simon Nuytten
382,92aa5b5c-abfe-4bff-b43b-340b0290b03b,Mathieu,Terryn,1993-11-29,,BE,3kcwSBHk3lMgHMHuxjJLNZ,,Mathieu Terryn
383,62f784de-e121-49a7-9d21-e4d3c9a61225,Daan,Schepers,,,BE,3kcwSBHk3lMgHMHuxjJLNZ,,Daan Schepers
384,Q484874,Benjamin Hammond,Haggerty,1983-06-19,,US,5BcAKTbp20cv7tC5VqPFoC,Benjamin Hammond Haggerty,Macklemore
385,Q1972952,Ryan,Lewis,1988-03-25,,US,5BcAKTbp20cv7tC5VqPFoC,,Ryan Lewis
386,df9fdb34-e313-4eff-9c2c-07daa042238d,Davíð,Antonsson,,,,7jdFEYD2LTYjfwxOdlVjmc,,Davíð Antonsson
387,fe5ccdf8-768c-4375-86bd-728fab7bf684,Jökull,Júlíusson,,,,7jdFEYD2LTYjfwxOdlVjmc,,Jökull Júlíusson
388,365c1e5a-966c-4a52-be31-5543a6187de3,Daniel,Kristjánsson,,,,7jdFEYD2LTYjfwxOdlVjmc,,Daniel Kristjánsson
389,647552de-f861-48ff-ad14-4ba1e9b2c164,Rubin,Pollock,,,,7jdFEYD2LTYjfwxOdlVjmc,,Rubin Pollock
390,Q125121,Aretha Louise,Franklin,1942-03-25,2018-08-16,US,7nwUJBm0HE4ZxD3f5cy5ok,Aretha Louise Franklin,Aretha Franklin
391,Q47447,Edward Christopher,Sheeran,1991-02-17,,GB,6eUKZXaKkcviH0Ku9w2n3V,Edward Christopher Sheeran,Ed Sheeran
392,Q40758169,Maiara Carla,Henrique Pereira,1987-12-31,,BR,59jlthNnbmim5l9tmNA7se,,Maiara
393,Q40758195,Carla,Henrique Pereira,1987-12-31,,BR,59jlthNnbmim5l9tmNA7se,,Maraisa
394,Q24040310,Marília,Mendonça,1995-07-22,2021-11-05,BR,1yR65psqiazQpeM79CcGh8,Marília Dias Mendonça,Marília Mendonça
395,Q18379958,Wesley,Oliveira da Silva,1988-09-06,,BR,1AL2GKpmRrKXkYIcASuRFa,Wesley Oliveira da Silva,Wesley Safadão
396,Q54602520,Matheus,,,,BR,2Z0lRIqr997lIUiPtrpKCr,,Matheus
397,Q54602589,Kauan,,,,BR,2Z0lRIqr997lIUiPtrpKCr,,Kauan
398,Q13476301,Larissa,de Macedo Machado,1993-03-30,,BR,7FNnA9vBm6EKceENgCGRMb,Larissa de Macedo Machado,Anitta
399,Q28028881,Naiara,Azevedo,1989-10-31,,BR,0jD7VeE1m2SdHbOWeCtB9l,,Naiara Azevedo
400,Q711294,Dennis,Brown,1957-02-01,1999-07-01,JM,6xlRSRMLgZbsSNd0BMobwy,,Dennis Brown
401,Q353853,Luan Rafael,Domingos Santana,1991-03,,BR,3qvcCP2J0fWi0m0uQDUf6r,Luan Rafael Domingos Santana,Luan Santana
402,Q54607750,Bruninho,,,,,5exy2LREZrJ6aRzj1SwXQX,,Bruninho
403,Q54607804,Davi,,,,,5exy2LREZrJ6aRzj1SwXQX,,Davi
404,Q54586820,Jorge,,,,,1elUiq4X7pxej6FRlrEzjM,,Jorge
405,Q54586868,Mateus,,,,,1elUiq4X7pxej6FRlrEzjM,,Mateus
406,Q54607081,Henrique,,,,,3p7PcrEHaaKLJnPUGOtRlT,,Henrique
407,Q54607126,Juliano,,,,,3p7PcrEHaaKLJnPUGOtRlT,,Juliano
408,Q28678297,Kevinho,,1998-09-15,,BR,1mXAhKnZEdF6rotyyd4GBi,,Kevinho
409,Q380821,Nivaldo,Batista Lima,1989-09-03,,BR,7MiDcPa6UiV3In7lIM71IN,Nivaldo Batista Lima,Gusttavo Lima
410,Q84867147,Henrique,,,,,1D6vAeVUcgMbSx80IA3Zun,,Henrique
411,Q84867164,Diego,,,,,1D6vAeVUcgMbSx80IA3Zun,,Diego
412,Q54586469,Marcos,,1983-08-29,,BR,0NsJZ5PMjqghGDuMzY7CuT,,Marcos
413,Q54586507,Belutti,,,,,0NsJZ5PMjqghGDuMzY7CuT,,Belutti
414,Q28678305,Zé,Neto),1990-02-09,,BR,487N2T9nIPEHrlTZLL3SQs,José Toscano Martins Neto (Zé Neto),Zé Neto & Cristiano
415,Q10354528,José,Tiago Sabino Pereira,1986-04-11,,BR,2zGf6lwQ9PxXdoeo5XXP2K,José Tiago Sabino Pereira,Projota
416,Q10322333,MC,Guimê,1992-12-10,,BR,3ge4xOaKvWfhRwgx0Rldov,,MC Guimê
417,Q16337938,Ludmilla,,1995-04-24,,BR,3CDoRporvSjdzTrm99a3gi,,Ludmilla
418,Q235940,Ivete,Maria Dias de Sangalo,1972-05-27,,BR,7dzq55YG3wjViqexDwiycQ,Ivete Maria Dias de Sangalo,Ivete Sangalo
